State,year_month,abortions_per_1000_women_ages_1544,birth_rate_per_1000_women_1544,months_since_dobbs,telehealth_share,shield_law_state,shield_law_access,gestational_limit_weeks,single_mothers_median_monthly_income,infant_child_care_cost_burden,snap_participation_rate,tanf_one_parent_per1000_women_1544,medicaid_expansion_status,medicaid_abortion_funding_restrictions,RPP_all_items,state_unemployment_rate, minimum_wage ,census_region,CPI
NJ,2023_02,2.36,4.36,7,11%,1,0,24,"$3,495",47%,8.06%,3.83,1,0,108.941,4.4, $14.13 ,Northeast,311.986
NJ,2023_03,2.72,4.75,8,10%,1,0,24,"$3,495",47%,8.26%,3.82,1,0,108.941,4.1, $14.13 ,Northeast,311.243
NJ,2023_04,2.50,4.39,9,12%,1,0,24,"$3,495",47%,8.20%,3.74,1,0,108.941,3.6, $14.13 ,Northeast,311.848
NJ,2023_05,2.80,4.88,10,11%,1,0,24,"$3,495",47%,8.27%,3.75,1,0,108.941,4.2, $14.13 ,Northeast,312.241
NJ,2023_06,2.68,4.92,11,11%,1,0,24,"$3,495",47%,8.29%,3.77,1,0,108.941,4.5, $14.13 ,Northeast,313.329
NJ,2023_07,2.55,5.06,12,12%,1,0,24,"$3,495",47%,8.44%,3.80,1,0,108.941,4.7, $14.13 ,Northeast,313.952
NJ,2023_08,2.67,5.09,13,11%,1,0,24,"$3,495",47%,8.50%,3.88,1,0,108.941,4.7, $14.13 ,Northeast,315.441
NJ,2023_09,2.35,4.89,14,11%,1,0,24,"$3,495",47%,8.43%,3.92,1,0,108.941,4.3, $14.13 ,Northeast,316.373
NJ,2023_10,2.32,4.92,15,14%,1,0,24,"$3,495",47%,8.50%,4.00,1,0,108.941,4.2, $14.13 ,Northeast,316.300
NJ,2023_11,2.22,4.64,16,14%,1,0,24,"$3,495",47%,8.53%,4.07,1,0,108.941,4, $14.13 ,Northeast,316.252
NJ,2023_12,2.60,4.78,17,13%,1,0,24,"$3,495",47%,8.61%,4.10,1,0,108.941,4.1, $14.13 ,Northeast,316.143
NJ,2024_01,2.64,4.58,18,16%,1,0,24,"$3,733",45%,8.59%,3.95,1,0,108.805,4.7, $15.13 ,Northeast,318.133
NJ,2024_02,2.27,4.33,19,14%,1,0,24,"$3,733",45%,8.67%,3.99,1,0,108.805,4.9, $15.13 ,Northeast,319.577
NJ,2024_03,2.55,4.63,20,14%,1,0,24,"$3,733",45%,8.75%,4.00,1,0,108.805,4.6, $15.13 ,Northeast,321.741
NJ,2024_04,2.42,4.48,21,12%,1,0,24,"$3,733",45%,8.82%,3.97,1,0,108.805,4, $15.13 ,Northeast,323.035
NJ,2024_05,2.66,4.70,22,12%,1,0,24,"$3,733",45%,8.94%,3.98,1,0,108.805,4.3, $15.13 ,Northeast,324.439
NJ,2024_06,2.64,4.45,23,12%,1,0,24,"$3,733",45%,8.64%,3.98,1,0,108.805,4.7, $15.13 ,Northeast,325.271
NJ,2024_07,2.86,4.93,24,11%,1,0,24,"$3,733",45%,8.91%,4.02,1,0,108.805,5.3, $15.13 ,Northeast,325.339
NJ,2024_08,2.75,5.03,25,11%,1,0,24,"$3,733",45%,8.88%,4.02,1,0,108.805,5, $15.13 ,Northeast,326.140
NJ,2024_09,2.63,4.67,26,10%,1,0,24,"$3,733",45%,8.88%,4.03,1,0,108.805,4.2, $15.13 ,Northeast,327.156
NJ,2024_10,2.79,4.78,27,11%,1,0,24,"$3,733",45%,8.92%,4.04,1,0,108.805,4.2, $15.13 ,Northeast,327.421
NJ,2024_11,2.72,4.46,28,13%,1,0,24,"$3,733",45%,8.88%,4.02,1,0,108.805,4.3, $15.13 ,Northeast,327.277
NJ,2024_12,2.66,4.63,29,12%,1,0,24,"$3,733",45%,8.81%,3.98,1,0,108.805,4.2, $15.13 ,Northeast,327.240
NM,2022_04,3.00,4.17,-3,6%,1,0,24,"$2,232",45%,23.64%,13.90,1,0,90.929,4.1, $11.50 ,West,307.145
NM,2022_05,2.95,4.35,-2,8%,1,0,24,"$2,232",45%,22.13%,12.87,1,0,90.929,3.9, $11.50 ,West,309.645
NM,2022_06,3.51,4.25,-1,10%,1,0,24,"$2,232",45%,22.21%,12.71,1,0,90.929,4.7, $11.50 ,West,313.496
NM,2022_07,3.59,4.98,0,12%,1,0,24,"$2,232",45%,22.91%,12.83,1,0,90.929,4.4, $11.50 ,West,313.951
NM,2022_08,3.71,4.96,1,10%,1,0,24,"$2,232",45%,23.61%,12.79,1,0,90.929,3.7, $11.50 ,West,314.013
NM,2022_09,4.05,4.49,2,8%,1,0,24,"$2,232",45%,24.01%,12.07,1,0,90.929,3.4, $11.50 ,West,315.094
NM,2022_10,4.18,4.48,3,9%,1,0,24,"$2,232",45%,24.29%,11.54,1,0,90.929,3.3, $11.50 ,West,317.299
NM,2022_11,4.40,4.42,4,10%,1,0,24,"$2,232",45%,24.28%,10.70,1,0,90.929,3.3, $11.50 ,West,315.919
NM,2022_12,4.64,4.43,5,9%,1,0,24,"$2,232",45%,24.30%,10.02,1,0,90.929,3.1, $11.50 ,West,314.599
NM,2023_01,5.09,4.27,6,9%,1,0,24,"$2,774",41%,23.48%,9.59,1,0,90.981,3.8, $12.00 ,West,317.477
NM,2023_02,4.55,3.94,7,8%,1,0,24,"$2,774",41%,22.70%,8.89,1,0,90.981,3.7, $12.00 ,West,319.130
NM,2023_03,5.28,4.45,8,7%,1,0,24,"$2,774",41%,22.10%,8.42,1,0,90.981,3.2, $12.00 ,West,320.715
NM,2023_04,4.65,3.93,9,8%,1,0,24,"$2,774",41%,22.67%,8.07,1,0,90.981,3.1, $12.00 ,West,322.187
NM,2023_05,4.60,4.36,10,10%,1,0,24,"$2,774",41%,22.86%,7.96,1,0,90.981,3.4, $12.00 ,West,323.525
NM,2023_06,4.87,4.32,11,9%,1,0,24,"$2,774",41%,22.67%,7.75,1,0,90.981,4.3, $12.00 ,West,324.448
NM,2023_07,4.35,4.58,12,10%,1,0,24,"$2,774",41%,22.95%,7.91,1,0,90.981,4.5, $12.00 ,West,324.865
NM,2023_08,4.06,4.66,13,8%,1,0,24,"$2,774",41%,22.43%,8.02,1,0,90.981,3.9, $12.00 ,West,326.234
NM,2023_09,4.06,4.26,14,10%,1,0,24,"$2,774",41%,21.99%,7.51,1,0,90.981,3.6, $12.00 ,West,327.491
NM,2023_10,3.74,4.18,15,11%,1,0,24,"$2,774",41%,21.16%,7.25,1,0,90.981,3.6, $12.00 ,West,327.708
NM,2023_11,3.74,4.22,16,9%,1,0,24,"$2,774",41%,19.86%,6.95,1,0,90.981,3.5, $12.00 ,West,326.299
NM,2023_12,4.01,4.32,17,10%,1,0,24,"$2,774",41%,19.18%,6.97,1,0,90.981,3.4, $12.00 ,West,325.932
NM,2024_01,4.60,4.30,18,11%,1,0,24,"$2,449",51%,19.37%,7.30,1,0,92.212,3.8, $12.00 ,West,328.053
NM,2024_02,4.01,4.04,19,8%,1,0,24,"$2,449",51%,19.97%,7.87,1,0,92.212,3.8, $12.00 ,West,329.339
NM,2024_03,4.35,4.28,20,10%,1,0,24,"$2,449",51%,20.63%,8.16,1,0,92.212,3.5, $12.00 ,West,332.202
NM,2024_04,3.79,4.18,21,12%,1,0,24,"$2,449",51%,21.68%,8.36,1,0,92.212,3.5, $12.00 ,West,334.050
NM,2024_05,3.99,4.04,22,11%,1,0,24,"$2,449",51%,22.08%,8.49,1,0,92.212,3.8, $12.00 ,West,334.292
NM,2024_06,3.79,4.17,23,13%,1,0,24,"$2,449",51%,22.36%,9.01,1,0,92.212,4.9, $12.00 ,West,333.662
NM,2024_07,3.60,4.47,24,13%,1,0,24,"$2,449",51%,22.71%,9.38,1,0,92.212,5.3, $12.00 ,West,333.174
NM,2024_08,3.65,4.66,25,13%,1,0,24,"$2,449",51%,22.87%,9.77,1,0,92.212,4.5, $12.00 ,West,333.442
NM,2024_09,3.09,4.64,26,13%,1,0,24,"$2,449",51%,23.00%,9.61,1,0,92.212,4.1, $12.00 ,West,334.265
NM,2024_10,3.06,4.46,27,13%,1,0,24,"$2,449",51%,22.90%,9.63,1,0,92.212,4.2, $12.00 ,West,334.558
NM,2024_11,3.28,4.09,28,16%,1,0,24,"$2,449",51%,22.51%,9.07,1,0,92.212,4.2, $12.00 ,West,334.218
NM,2024_12,2.97,4.53,29,14%,1,0,24,"$2,449",51%,22.29%,8.85,1,0,92.212,3.9, $12.00 ,West,334.084
NY,2022_04,2.30,4.30,-3,4%,1,1,24,"$2,957",52%,14.57%,11.67,1,0,107.557,4.2, $13.20 ,Northeast,300.325
NY,2022_05,2.41,4.47,-2,5%,1,1,24,"$2,957",52%,14.58%,11.57,1,0,107.557,4, $13.20 ,Northeast,302.939
NY,2022_06,2.57,4.55,-1,5%,1,1,24,"$2,957",52%,14.55%,11.62,1,0,107.557,4.2, $13.20 ,Northeast,306.453
NY,2022_07,2.47,4.76,0,6%,1,1,24,"$2,957",52%,14.63%,11.85,1,0,107.557,4.4, $13.20 ,Northeast,305.916
NY,2022_08,2.61,4.75,1,6%,1,1,24,"$2,957",52%,14.59%,11.94,1,0,107.557,4.3, $13.20 ,Northeast,306.855
NY,2022_09,2.39,4.43,2,6%,1,1,24,"$2,957",52%,14.44%,12.07,1,0,107.557,3.6, $13.20 ,Northeast,307.152
NY,2022_10,2.40,4.57,3,6%,1,1,24,"$2,957",52%,14.36%,12.17,1,0,107.557,3.7, $13.20 ,Northeast,308.001
NY,2022_11,1.92,4.45,4,8%,1,1,24,"$2,957",52%,14.38%,12.20,1,0,107.557,3.8, $13.20 ,Northeast,308.394
NY,2022_12,2.27,4.55,5,9%,1,1,24,"$2,957",52%,14.65%,12.15,1,0,107.557,3.8, $13.20 ,Northeast,308.150
NY,2023_01,2.28,4.30,6,10%,1,1,24,"$3,093",53%,14.79%,12.26,1,0,107.842,4.4, $14.20 ,Northeast,310.323
NY,2023_02,2.12,3.84,7,8%,1,1,24,"$3,093",53%,14.75%,12.33,1,0,107.842,4.5, $14.20 ,Northeast,311.986
NY,2023_03,2.64,4.41,8,8%,1,1,24,"$3,093",53%,14.93%,12.67,1,0,107.842,4.1, $14.20 ,Northeast,311.243
NY,2023_04,2.38,4.15,9,10%,1,1,24,"$3,093",53%,14.70%,12.62,1,0,107.842,3.5, $14.20 ,Northeast,311.848
NY,2023_05,2.48,4.50,10,9%,1,1,24,"$3,093",53%,14.71%,12.68,1,0,107.842,3.8, $14.20 ,Northeast,312.241
NY,2023_06,2.52,4.52,11,8%,1,1,24,"$3,093",53%,14.62%,13.04,1,0,107.842,4, $14.20 ,Northeast,313.329
NY,2023_07,2.42,4.61,12,10%,1,1,24,"$3,093",53%,14.56%,12.94,1,0,107.842,4.1, $14.20 ,Northeast,313.952
NY,2023_08,2.67,4.66,13,8%,1,1,24,"$3,093",53%,14.45%,13.06,1,0,107.842,4.4, $14.20 ,Northeast,315.441
NY,2023_09,2.41,4.45,14,8%,1,1,24,"$3,093",53%,14.30%,13.15,1,0,107.842,3.9, $14.20 ,Northeast,316.373
NY,2023_10,2.55,4.56,15,8%,1,1,24,"$3,093",53%,14.40%,23.15,1,0,107.842,4.1, $14.20 ,Northeast,316.300
NY,2023_11,2.36,4.43,16,9%,1,1,24,"$3,093",53%,14.34%,23.07,1,0,107.842,3.9, $14.20 ,Northeast,316.252
NY,2023_12,2.57,4.31,17,8%,1,1,24,"$3,093",53%,14.45%,23.43,1,0,107.842,4, $14.20 ,Northeast,316.143
NY,2024_01,2.79,4.28,18,8%,1,1,24,"$3,409",50%,14.49%,23.27,1,0,107.921,4.4, $15.00 ,Northeast,318.133
NY,2024_02,2.57,4.11,19,7%,1,1,24,"$3,409",50%,14.58%,23.87,1,0,107.921,4.6, $15.00 ,Northeast,319.577
NY,2024_03,2.64,4.32,20,7%,1,1,24,"$3,409",50%,14.71%,24.33,1,0,107.921,4.3, $15.00 ,Northeast,321.741
NY,2024_04,2.67,4.21,21,8%,1,1,24,"$3,409",50%,14.79%,24.42,1,0,107.921,3.9, $15.00 ,Northeast,323.035
NY,2024_05,2.85,4.51,22,8%,1,1,24,"$3,409",50%,14.83%,24.64,1,0,107.921,4, $15.00 ,Northeast,324.439
NY,2024_06,2.53,4.23,23,8%,1,1,24,"$3,409",50%,14.81%,24.87,1,0,107.921,4.3, $15.00 ,Northeast,325.271
NY,2024_07,2.72,4.57,24,9%,1,1,24,"$3,409",50%,14.87%,25.10,1,0,107.921,4.8, $15.00 ,Northeast,325.339
NY,2024_08,2.56,4.61,25,8%,1,1,24,"$3,409",50%,14.89%,25.21,1,0,107.921,4.8, $15.00 ,Northeast,326.140
NY,2024_09,2.33,4.33,26,8%,1,1,24,"$3,409",50%,14.87%,25.36,1,0,107.921,4, $15.00 ,Northeast,327.156
NY,2024_10,2.49,4.38,27,8%,1,1,24,"$3,409",50%,14.91%,25.55,1,0,107.921,4.2, $15.00 ,Northeast,327.421
NY,2024_11,2.39,4.22,28,10%,1,1,24,"$3,409",50%,14.84%,25.54,1,0,107.921,4.2, $15.00 ,Northeast,327.277
NY,2024_12,2.48,4.31,29,9%,1,1,24,"$3,409",50%,14.90%,25.42,1,0,107.921,4.2, $15.00 ,Northeast,327.240
NC,2022_04,1.55,4.53,-3,0%,0,0,20,"$2,574",36%,14.64%,1.11,1,1,94.013,3.3, $7.25 ,South,279.879
NC,2022_05,1.55,4.58,-2,0%,0,0,20,"$2,574",36%,14.39%,1.09,1,1,94.013,3.5, $7.25 ,South,283.307
NC,2022_06,1.53,4.65,-1,0%,0,0,20,"$2,574",36%,14.03%,0.89,1,1,94.013,3.9, $7.25 ,South,287.427
NC,2022_07,1.86,5.03,0,0%,0,0,20,"$2,574",36%,13.67%,1.19,1,1,94.013,3.9, $7.25 ,South,287.608
NC,2022_08,2.08,5.33,1,0%,0,0,20,"$2,574",36%,13.89%,1.15,1,1,94.013,4.1, $7.25 ,South,287.168
NC,2022_09,1.94,4.98,2,0%,0,0,20,"$2,574",36%,14.29%,0.96,1,1,94.013,3.4, $7.25 ,South,287.656
NC,2022_10,1.83,4.71,3,0%,0,0,20,"$2,574",36%,14.71%,0.89,1,1,94.013,3.6, $7.25 ,South,288.836
NC,2022_11,1.79,4.87,4,0%,0,0,20,"$2,574",36%,14.96%,0.87,1,1,94.013,3.6, $7.25 ,South,288.991
NC,2022_12,1.93,4.97,5,0%,0,0,20,"$2,574",36%,15.20%,0.85,1,1,94.013,3.3, $7.25 ,South,288.205
NC,2023_01,2.10,4.74,6,0%,0,0,20,"$2,807",36%,15.14%,0.86,1,1,94.399,3.8, $7.25 ,South,290.438
NC,2023_02,1.92,4.20,7,0%,0,0,20,"$2,807",36%,15.22%,0.88,1,1,94.399,3.8, $7.25 ,South,292.285
NC,2023_03,2.21,4.57,8,0%,0,0,20,"$2,807",36%,14.99%,0.89,1,1,94.399,3.5, $7.25 ,South,293.358
NC,2023_04,1.96,4.31,9,0%,0,0,20,"$2,807",36%,14.78%,0.89,1,1,94.399,3, $7.25 ,South,295.315
NC,2023_05,2.13,4.66,10,0%,0,0,20,"$2,807",36%,14.80%,0.87,1,1,94.399,3.4, $7.25 ,South,295.889
NC,2023_06,2.21,4.65,11,0%,0,0,20,"$2,807",36%,14.63%,0.76,1,1,94.399,3.6, $7.25 ,South,296.789
NC,2023_07,1.58,4.91,12,7%,0,0,12,"$2,807",36%,14.30%,0.49,1,1,94.399,3.6, $7.25 ,South,297.279
NC,2023_08,1.66,5.02,13,6%,0,0,12,"$2,807",36%,14.05%,0.45,1,1,94.399,3.8, $7.25 ,South,298.975
NC,2023_09,1.95,4.78,14,6%,0,0,12,"$2,807",36%,13.87%,0.42,1,1,94.399,3.3, $7.25 ,South,299.657
NC,2023_10,1.93,4.79,15,8%,0,0,12,"$2,807",36%,13.58%,0.57,1,1,94.399,3.4, $7.25 ,South,299.394
NC,2023_11,1.65,4.67,16,10%,0,0,12,"$2,807",36%,13.43%,0.55,1,1,94.399,3.4, $7.25 ,South,298.930
NC,2023_12,1.85,4.69,17,9%,0,0,12,"$2,807",36%,13.19%,0.51,1,1,94.399,3.3, $7.25 ,South,298.754
NC,2024_01,1.96,4.62,18,12%,0,0,12,"$3,015",34%,12.65%,0.49,1,1,94.326,3.7, $7.25 ,South,300.421
NC,2024_02,1.93,4.33,19,8%,0,0,12,"$3,015",34%,12.70%,0.46,1,1,94.326,3.8, $7.25 ,South,303.144
NC,2024_03,2.00,4.54,20,10%,0,0,12,"$3,015",34%,12.69%,0.44,1,1,94.326,3.6, $7.25 ,South,304.490
NC,2024_04,2.15,4.45,21,9%,0,0,12,"$3,015",34%,12.64%,0.47,1,1,94.326,3.2, $7.25 ,South,305.104
NC,2024_05,2.06,4.67,22,9%,0,0,12,"$3,015",34%,12.67%,0.47,1,1,94.326,3.4, $7.25 ,South,305.296
NC,2024_06,1.99,4.45,23,8%,0,0,12,"$3,015",34%,12.70%,0.47,1,1,94.326,3.9, $7.25 ,South,305.357
NC,2024_07,1.93,4.90,24,12%,0,0,12,"$3,015",34%,12.65%,0.48,1,1,94.326,4.1, $7.25 ,South,305.819
NC,2024_08,1.97,5.02,25,11%,0,0,12,"$3,015",34%,12.74%,0.50,1,1,94.326,3.9, $7.25 ,South,305.761
NC,2024_09,1.69,4.78,26,13%,0,0,12,"$3,015",34%,12.72%,0.49,1,1,94.326,3.2, $7.25 ,South,306.078
NC,2024_10,1.72,4.74,27,14%,0,0,12,"$3,015",34%,14.60%,0.49,1,1,94.326,3.6, $7.25 ,South,306.889
NC,2024_11,1.97,4.52,28,17%,0,0,12,"$3,015",34%,13.56%,0.46,1,1,94.326,3.7, $7.25 ,South,306.877
NC,2024_12,1.72,4.74,29,19%,0,0,12,"$3,015",34%,13.67%,0.39,1,1,94.326,3.4, $7.25 ,South,307.007
ND,2022_04,0.58,5.06,-3,0%,0,0,22,"$2,686",31%,6.07%,2.13,1,1,88.703,2.1, $7.25 ,Midwest,268.639
ND,2022_05,0.71,5.52,-2,0%,0,0,22,"$2,686",31%,6.14%,1.99,1,1,88.703,1.8, $7.25 ,Midwest,272.673
ND,2022_06,0.84,5.05,-1,0%,0,0,22,"$2,686",31%,6.10%,2.03,1,1,88.703,2.4, $7.25 ,Midwest,277.072
ND,2022_07,0.65,5.29,0,0%,0,0,22,"$2,686",31%,5.84%,2.02,1,1,88.703,1.9, $7.25 ,Midwest,276.525
ND,2022_08,0.13,5.74,1,0%,0,0,22,"$2,686",31%,5.89%,1.87,1,1,88.703,2, $7.25 ,Midwest,275.875
ND,2022_09,0.00,5.36,2,0%,0,0,22,"$2,686",31%,5.81%,1.76,1,1,88.703,1.5, $7.25 ,Midwest,276.549
ND,2022_10,0.00,4.95,3,0%,0,0,22,"$2,686",31%,5.81%,1.78,1,1,88.703,1.5, $7.25 ,Midwest,276.908
ND,2022_11,0.00,4.97,4,0%,0,0,22,"$2,686",31%,5.84%,1.75,1,1,88.703,1.7, $7.25 ,Midwest,276.436
ND,2022_12,0.00,5.38,5,0%,0,0,22,"$2,686",31%,5.83%,1.58,1,1,88.703,2, $7.25 ,Midwest,275.182
ND,2023_01,0.00,5.14,6,0%,0,0,22,"$3,244",28%,5.74%,1.42,1,1,88.174,2.5, $7.25 ,Midwest,277.332
ND,2023_02,0.00,4.66,7,0%,0,0,22,"$3,244",28%,5.69%,1.43,1,1,88.174,2.6, $7.25 ,Midwest,278.672
ND,2023_03,0.00,5.24,8,0%,0,0,22,"$3,244",28%,5.69%,1.41,1,1,88.174,2.5, $7.25 ,Midwest,280.330
ND,2023_04,0.00,5.31,9,0%,0,0,0,"$3,244",28%,5.60%,1.44,1,1,88.174,2.1, $7.25 ,Midwest,281.927
ND,2023_05,0.00,5.51,10,0%,0,0,0,"$3,244",28%,5.71%,1.45,1,1,88.174,1.8, $7.25 ,Midwest,282.656
ND,2023_06,0.00,5.27,11,0%,0,0,0,"$3,244",28%,5.74%,1.36,1,1,88.174,2.3, $7.25 ,Midwest,283.741
ND,2023_07,0.06,5.39,12,100%,0,0,0,"$3,244",28%,5.72%,1.41,1,1,88.174,1.8, $7.25 ,Midwest,284.640
ND,2023_08,0.06,5.35,13,100%,0,0,0,"$3,244",28%,5.83%,1.48,1,1,88.174,1.8, $7.25 ,Midwest,285.122
ND,2023_09,0.19,4.91,14,100%,0,0,0,"$3,244",28%,5.79%,1.63,1,1,88.174,1.6, $7.25 ,Midwest,285.276
ND,2023_10,0.13,5.11,15,100%,0,0,0,"$3,244",28%,5.84%,1.79,1,1,88.174,1.6, $7.25 ,Midwest,284.981
ND,2023_11,0.13,5.13,16,100%,0,0,0,"$3,244",28%,5.83%,1.86,1,1,88.174,1.7, $7.25 ,Midwest,284.539
ND,2023_12,0.06,4.97,17,100%,0,0,0,"$3,244",28%,5.82%,1.87,1,1,88.174,2, $7.25 ,Midwest,283.908
ND,2024_01,0.13,4.91,18,100%,0,0,0,"$2,972",34%,5.88%,1.96,1,1,88.959,2.7, $7.25 ,Midwest,284.731
ND,2024_02,0.13,4.68,19,100%,0,0,0,"$2,972",34%,5.92%,1.91,1,1,88.959,2.9, $7.25 ,Midwest,286.346
ND,2024_03,0.06,5.10,20,100%,0,0,0,"$2,972",34%,6.07%,1.99,1,1,88.959,2.8, $7.25 ,Midwest,288.301
ND,2024_04,0.13,5.09,21,100%,0,0,0,"$2,972",34%,6.23%,2.11,1,1,88.959,2.4, $7.25 ,Midwest,289.718
ND,2024_05,0.13,5.21,22,100%,0,0,0,"$2,972",34%,6.33%,2.07,1,1,88.959,2.1, $7.25 ,Midwest,290.355
ND,2024_06,0.13,5.07,23,100%,0,0,0,"$2,972",34%,6.41%,2.21,1,1,88.959,2.8, $7.25 ,Midwest,290.779
ND,2024_07,0.19,5.52,24,100%,0,0,0,"$2,972",34%,6.34%,2.31,1,1,88.959,2.7, $7.25 ,Midwest,292.256
ND,2024_08,0.19,5.40,25,100%,0,0,0,"$2,972",34%,6.54%,2.51,1,1,88.959,2.4, $7.25 ,Midwest,292.559
ND,2024_09,0.13,4.74,26,100%,0,0,0,"$2,972",34%,6.59%,2.47,1,1,88.959,1.9, $7.25 ,Midwest,292.547
ND,2024_10,0.13,5.15,27,100%,0,0,0,"$2,972",34%,6.60%,2.56,1,1,88.959,1.9, $7.25 ,Midwest,292.291
ND,2024_11,0.25,4.65,28,100%,0,0,0,"$2,972",34%,6.59%,2.63,1,1,88.959,2.2, $7.25 ,Midwest,292.022
ND,2024_12,0.19,4.86,29,100%,0,0,0,"$2,972",34%,6.77%,2.64,1,1,88.959,2.5, $7.25 ,Midwest,292.533
OH,2022_04,0.93,4.57,-3,0%,0,0,22,"$2,448",34%,12.73%,2.14,1,1,91.506,3.7, $9.30 ,Midwest,268.639
OH,2022_05,0.90,4.75,-2,0%,0,0,22,"$2,448",34%,12.74%,2.13,1,1,91.506,3.6, $9.30 ,Midwest,272.673
OH,2022_06,0.82,4.88,-1,0%,0,0,22,"$2,448",34%,12.77%,2.07,1,1,91.506,4.4, $9.30 ,Midwest,277.072
OH,2022_07,0.35,5.00,0,0%,0,0,22,"$2,448",34%,12.68%,2.17,1,1,91.506,4.3, $9.30 ,Midwest,276.525
OH,2022_08,0.35,5.24,1,0%,0,0,22,"$2,448",34%,12.64%,2.26,1,1,91.506,4.2, $9.30 ,Midwest,275.875
OH,2022_09,0.48,4.79,2,0%,0,0,22,"$2,448",34%,12.50%,2.27,1,1,91.506,3.8, $9.30 ,Midwest,276.549
OH,2022_10,0.67,4.75,3,0%,0,0,22,"$2,448",34%,12.39%,2.26,1,1,91.506,3.7, $9.30 ,Midwest,276.908
OH,2022_11,0.68,4.77,4,0%,0,0,22,"$2,448",34%,12.31%,2.18,1,1,91.506,3.4, $9.30 ,Midwest,276.436
OH,2022_12,0.79,5.00,5,0%,0,0,22,"$2,448",34%,12.30%,2.23,1,1,91.506,3.5, $9.30 ,Midwest,275.182
OH,2023_01,0.85,4.73,6,0%,0,0,22,"$2,607",39%,12.14%,2.13,1,1,91.903,4.2, $10.10 ,Midwest,277.332
OH,2023_02,0.84,4.30,7,0%,0,0,22,"$2,607",39%,11.87%,2.09,1,1,91.903,4.2, $10.10 ,Midwest,278.672
OH,2023_03,0.92,4.84,8,0%,0,0,22,"$2,607",39%,12.23%,2.08,1,1,91.903,3.9, $10.10 ,Midwest,280.330
OH,2023_04,0.82,4.50,9,0%,0,0,22,"$2,607",39%,11.89%,2.03,1,1,91.903,3.1, $10.10 ,Midwest,281.927
OH,2023_05,0.88,4.69,10,0%,0,0,22,"$2,607",39%,11.84%,2.08,1,1,91.903,3.3, $10.10 ,Midwest,282.656
OH,2023_06,0.88,4.80,11,0%,0,0,22,"$2,607",39%,11.89%,1.99,1,1,91.903,3.8, $10.10 ,Midwest,283.741
OH,2023_07,0.91,4.97,12,12%,0,0,22,"$2,607",39%,11.80%,2.06,1,1,91.903,3.7, $10.10 ,Midwest,284.640
OH,2023_08,1.04,4.94,13,13%,0,0,22,"$2,607",39%,11.79%,2.18,1,1,91.903,3.7, $10.10 ,Midwest,285.122
OH,2023_09,0.94,4.79,14,14%,0,0,22,"$2,607",39%,11.79%,2.22,1,1,91.903,3.6, $10.10 ,Midwest,285.276
OH,2023_10,1.01,4.78,15,15%,0,0,22,"$2,607",39%,11.66%,2.24,1,1,91.903,3.5, $10.10 ,Midwest,284.981
OH,2023_11,0.97,4.49,16,20%,0,0,22,"$2,607",39%,11.64%,2.24,1,1,91.903,3.3, $10.10 ,Midwest,284.539
OH,2023_12,1.01,4.55,17,18%,0,0,22,"$2,607",39%,11.71%,2.23,1,1,91.903,3.5, $10.10 ,Midwest,283.908
OH,2024_01,1.03,4.49,18,25%,0,0,22,"$2,868",40%,11.61%,2.12,1,1,92.774,4.4, $10.45 ,Midwest,284.731
OH,2024_02,1.01,4.39,19,21%,0,0,22,"$2,868",40%,11.68%,2.13,1,1,92.774,4.5, $10.45 ,Midwest,286.346
OH,2024_03,1.14,4.60,20,19%,0,0,22,"$2,868",40%,11.74%,2.12,1,1,92.774,4.4, $10.45 ,Midwest,288.301
OH,2024_04,1.08,4.52,21,21%,0,0,22,"$2,868",40%,11.77%,2.12,1,1,92.774,3.9, $10.45 ,Midwest,289.718
OH,2024_05,1.12,4.75,22,20%,0,0,22,"$2,868",40%,11.81%,2.11,1,1,92.774,4.1, $10.45 ,Midwest,290.355
OH,2024_06,1.02,4.66,23,22%,0,0,22,"$2,868",40%,11.76%,2.05,1,1,92.774,4.7, $10.45 ,Midwest,290.779
OH,2024_07,1.06,4.91,24,26%,0,0,22,"$2,868",40%,11.63%,2.23,1,1,92.774,4.7, $10.45 ,Midwest,292.256
OH,2024_08,1.09,4.95,25,23%,0,0,22,"$2,868",40%,11.81%,2.29,1,1,92.774,4.3, $10.45 ,Midwest,292.559
OH,2024_09,1.07,4.66,26,26%,0,0,22,"$2,868",40%,11.65%,2.30,1,1,92.774,4.1, $10.45 ,Midwest,292.547
OH,2024_10,1.17,4.76,27,24%,0,0,22,"$2,868",40%,11.88%,2.35,1,1,92.774,3.9, $10.45 ,Midwest,292.291
OH,2024_11,1.13,4.32,28,31%,0,0,22,"$2,868",40%,11.94%,2.35,1,1,92.774,4.2, $10.45 ,Midwest,292.022
OH,2024_12,1.19,4.58,29,34%,0,0,22,"$2,868",40%,12.09%,2.38,1,1,92.774,4.2, $10.45 ,Midwest,292.533
OK,2022_04,0.60,4.67,-3,0%,0,0,22,"$2,277",42%,16.03%,1.04,1,1,88.807,2.6, $7.25 ,South,279.879
OK,2022_05,0.18,4.76,-2,0%,0,0,22,"$2,277",42%,16.19%,1.04,1,1,88.807,3, $7.25 ,South,283.307
OK,2022_06,0.00,4.91,-1,0%,0,0,22,"$2,277",42%,16.43%,1.02,1,1,88.807,3.4, $7.25 ,South,287.427
